codigo;descricao;unidade;peso_medio;estoque;preco
27605;CALDO DE CARNE PCT 1KG QUALIMAX;UN;1,01;0;12,85
26481;CALDO DE CARNE PCT 1,01KG KNORR;UN;1,01;0;18,89
26427;CALDO DE CARNE PCT 1,01KG TECNUTRI;UN;1,01;0;7,59
26370;CALDO DE GALINHA PCT 1KG QUALIMAX;UN;1,01;0;12,85
26392;CALDO DE GALINHA PCT 1,01KG KNORR;UN;1,01;0;18,89
26571;CALDO DE GALINHA PCT 1,01KG TECNUTRI;UN;1,01;0;7,59
26848;CALDO DE GALINHA PCT 1,1KG SAZON;UN;1,10;0;20,29
32622;CALDO DE LEGUMES PCT TECNUTRI 1KG;UN;1,01;0;9,09
30146;CALDO DE LEGUMES PCT 1KG QUALIMAX;UN;1,01;0;12,99
26851;CALDO DEL MAR PCT 1KG KNORR;UN;1,00;0;19,19
32623;CANELA EM PO 1KG PQ;UN;1,00;0;18,89
32862;CHIMICHURRI ARGENTINO 500GR PQ;UN;0,50;0;24,25
26861;COLORAU 1KG KISABOR;UN;1,00;0;9,82
31324;COLORAU 1KG PQ;UN;1,00;0;8,45
28298;CREME DE CEBOLA 1KG QUALIMAX;UN;1,00;0;31,66
26572;CREME DE CEBOLA 1,01KG TECNUTRI;UN;1,01;0;16,29
26391;LIMAO EM PO 800GR KNORR;UN;0,80;0;45,49
34998;MILANESA PANKO TEMPERADA TECNUTRI;UN;0,80;0;15,15
32799;MISTURA PARA MILANESA TECNUTRI;UN;0,80;0;11,19
36710;MOLHO ALHO CREM TRAD 215ML MENDEZ;UN;0,21;0;9,49
36712;MOLHO ALHO DEF TRAD 215ML MENDEZ;UN;0,21;0;9,49
36802;MOLHO BARBECUE BOM SABOR BAG 1,1KG;UN;1,10;0;16,10
26718;MOLHO BARBECUE LIZA 1,02KG;UN;1,02;0;9,79
28341;MOLHO BARBECUE 3,5KG CEPERA;UN;3,50;0;36,78
26717;MOLHO BARBECUE1,01KG CEPERA;UN;1,10;0;14,56
29210;MOLHO DE ALHO 1,01KG CEPERA;UN;1,01;0;12,89
36694;MOLHO DE PIMENTA CREM DEFUMADO CHIPO MENDEZ 8;UN;0,08;0;11,29
36696;MOLHO DE PIMENTA CREMOSO TRAD MENDEZ 215 ML;UN;0,21;0;14,89
36747;MOLHO DE PIMENTA SACHE 200X3G BOM SABOR;UN;0,60;0;24,80
29213;MOLHO DE PIMENTA VERMELHA 1,01KG CEPERA;UN;1,01;0;10,39
32213;MOLHO DE PIMENTA VERMELHA 150ML CEPERA;UN;0,15;0;3,93
35252;MOLHO DE PIMENTA VERMELHA 154X5G CEPERA;UN;0,88;0;20,55
28587;MOLHO INGLES 1,01KG CEPERA;UN;1,00;0;6,99
28622;MOLHO ITALIANO SACHE 200 X 10GR BOM SABOR;CX;2,10;0;66,50
37089;MOLHO MADEIRA 1,1 KG QUALIMAX;UN;1,10;0;54,59
26722;MOLHO P/ SALADA CAESAR 234ML LIZA;UN;0,23;0;8,19
29549;MOLHO P/ SALADA CAESAR 236ML CASTELO;UN;0,23;0;7,60
28235;MOLHO P/ SALADA CASEIRO 234ML LIZA;UN;0,23;0;8,19
26397;MOLHO P/ SALADA CASEIRO 240ML KISABOR;UN;0,24;0;6,19
26723;MOLHO P/ SALADA LIMAO 234ML LIZA;UN;0,23;0;8,19
29547;MOLHO P/ SALADA MOSTARDA C/MEL 236ML CASTELO;UN;0,24;0;7,55
29543;MOLHO P/ SALADA PARMESAO 236ML CASTELO;UN;0,24;0;7,43
26399;MOLHO P/ SALADA PARMESAO 240ML KISABOR;UN;0,24;0;6,19
28236;MOLHO P/ SALADA QUEIJOS 234ML LIZA;UN;0,23;0;8,29
32929;MOLHO PESTO CLASSICO FILIPPO BERIO 6X190;CX;2,00;0;25,99
36702;MOLHO PIMENTA CREM DEF CHIPO MENDEZ 490 ML;UN;0,49;0;26,29
36698;MOLHO PIMENTA CREM DEF CHIPOTLE MENDEZ 215 ML;UN;0,21;0;14,89
36700;MOLHO PIMENTA CREM TRAD MENDEZ 490 ML;UN;0,49;0;26,29
36692;MOLHO PIMENTA CREMOSO TRAD 80ML 12X1 MENDEZ;UN;0,80;0;11,29
36704;MOLHO PIMENTA HABANEIRO TRAD 60ML MENDEZ;UN;0,06;0;9,29
36674;MOLHO PIMENTA JALAPENO 12X50 ML GALLO;UN;0,05;0;12,69
36708;MOLHO PIMENTA RED PEPPER TRAD 80ML MENDEZ;UN;0,08;0;9,69
36706;MOLHO PIMENTA REF PEPPER TRAD 215 ML MENDEZ;UN;0,21;0;11,59
29535;MOLHO P/SALADA BALSAMICO 236ML CASTELO;UN;0,24;0;7,31
29537;MOLHO P/SALADA CASEIRO 236ML CASTELO;UN;0,24;0;7,48
33311;MOLHO P/SALADA ERVAS FINAS 236ML CASTELO;UN;0,24;0;7,55
29533;MOLHO P/SALADA ITALIANO 236ML  CASTELO;UN;0,24;0;7,41
26416;MOLHO P/SALADA ITALIANO 240ML KISABOR;UN;0,24;0;6,19
29539;MOLHO P/SALADA LIMAO 236ML CASTELO;UN;0,24;0;7,44
26418;MOLHO P/SALADA LIMAO 240ML KISABOR;UN;0,24;0;6,19
28237;MOLHO P/SALADA ROSE 234ML LIZA;UN;0,23;0;8,19
29541;MOLHO P/SALADA ROSE 236ML CASTELO;UN;0,24;0;7,36
26414;MOLHO P/SALADA ROSE 240ML KISABOR;UN;0,24;0;6,19
27047;MOLHO SACHE VINAGRETE 200X10ML  BOM SABOR;CX;2,00;0;73,10
31124;MOLHO SHOYO 1,01KG CEPERA;UN;1,00;0;11,59
26727;MOLHO SHOYO 1,01KG KISABOR;UN;1,00;0;9,00
33170;MOLHO TARTARO TOP DOWN CASTELO;UN;0,24;0;8,34
36714;MOSTARDA TRAD 190G MENDEZ;UN;0,19;0;7,29
30150;OREGANO 200GRS QUALIMAX;UN;0,20;0;13,35
26533;OREGANO 250GRS PQ;UN;0,25;0;14,19
27170;PIMENTA C/AZEITE TIPO UNICO 50ML GALLO;UN;0,05;0;12,69
26747;PIMENTA DO REINO EM PO 1KG PQ;UN;1,00;0;12,99
34636;PIMENTA EXTRA FORTE C/AZEITE  50ML GALLO;UN;0,05;0;14,19
36623;PURE DE BATATA FAZMAX 800 G;UN;0,80;0;29,06
26480;PURE DE BATATA 1,01KG KNORR;UN;1,01;0;54,99
26573;PURE DE BATATA 800GR TECNUTRI;UN;0,80;0;26,39
27172;PURE DE BATATA 800GRS QUALIMAX;UN;0,80;0;37,99
26505;SAZON ALHO 900GRS;UN;0,90;0;40,69
27175;SAZON AMARELO 900GRS LEGUMES E ARROZ;UN;0,90;0;40,69
26507;SAZON VERDE AVES 900GRS;UN;0,90;0;40,69
26506;SAZON VERMELHO CARNES 900GRS;UN;0,90;0;40,69
29555;TEMPERO ALHO E SAL  1 KG CASTELO;UN;1,10;0;10,76
29551;TEMPERO COMPLETO C/PIMENTA 1KG CASTELO;UN;1,10;0;9,04
29553;TEMPERO COMPLETO S/PIMENTA 1 KG CASTELO;UN;1,10;0;10,09
29527;VINAGRE ALCOOL COLORIDO VITALIA 4% 12 X 750ML;CX;9,00;0;26,31
29525;VINAGRE  ALCOOL FORTALEZA SW 4% 12 X 750ML;CX;9,00;0;21,46
29529;VINAGRE  ALCOOL VITALIA 4% 12 X 750ML;CX;9,00;0;21,79
33678;VINAGRE DE ALCOOL COMPOSTO LIMAO 4% 12 X 750ML;CX;9,00;0;69,75
29517;VINAGRE ALCOOL  12 X 750ML  CASTELO;CX;9,00;0;35,23
34113;VINAGRE ALCOOL  2LTS 6% CASTELO;GL;2,00;0;10,71
30691;VINAGRE ALCOOL  5LTS 6% CASTELO;GL;3,00;0;19,87
30333;VINAGRE ALCOOL COLORIDO 5LTS 4% CASTELO;GL;5,00;0;12,32
29751;VINAGRE ALCOOL 5LTS 4% CASTELO;GL;3,00;0;12,99
33162;VINAGRE BALSAMICO  CREMOSO 230ML CASTELO;UN;0,24;0;20,46
33231;VINAGRE BALSAMICO TRADIZIONALE 500ML CASTELO;UN;0,50;0;18,08
35181;VINAGRE DE CEREAL ARROZ  20LTS 4% CASTELO;GL;20,00;0;101,19
29559;VINAGRE DE FRUTA MACA   12 X 750ML  CASTELO;CX;9,00;0;106,95
29753;VINAGRE DE VINHO TINTO 12 X 750ML CASTELO;CX;9,00;0;95,93
26794;VINAGRE SACHE 200  X 4ML BOM SABOR;CX;0,80;0;29,39
30899;VINAGRE VINHO BRANCO 12X750ML CASTELO;UN;9,00;0;99,95
26819;CAFE EXTRA FORTE SELETO 10 X 500GR;FD;5,00;0;209,99
26844;CAFE EXTRA FORTE UNIAO 10 X 500GRS;FD;5,00;0;244,99
26484;CAFE TRADICIONAL COAMO 10 X 500GRDS FD;FD;5,00;0;279,99
26845;CAFE TRADICIONAL SELETO 10 X 500GRS;FD;5,00;0;209,99
26846;CAFE TRADICIONAL UNIAO 10 X 500GRS;FD;5,00;0;244,99
26806;AMIDO DE MILHO 1KG PQ;UN;1,00;0;6,29
28143;AMIDO DE MILHO 1,8KG MAIZENA;UN;1,80;0;35,49
28144;AMIDO DE MILHO 500GR PQ;UN;0,50;0;3,49
35131;COUSCOUS DON RAVELLO 500GR;UN;0,50;0;15,99
26561;FARINHA DE MANDIOCA CRUA FINA 1KG KISABOR;UN;1,00;0;7,99
26564;FARINHA DE MANDIOCA CRUA FINA 1KG PQ;UN;1,00;0;9,19
26562;FARINHA DE MANDIOCA GROSSA 1KG KISABOR;UN;1,00;0;8,49
26523;FARINHA DE MANDIOCA GROSSA 1KG PQ;UN;1,00;0;9,39
26560;FARINHA DE MILHO AMARELA 1KG KISABOR;UN;1,00;0;11,14
34804;FARINHA DE ROSCA 10KG FIOCCOPAN ZINI;UN;10,00;0;151,99
30497;FARINHA DE ROSCA 5KG ROMARIZ;UN;5,00;0;33,49
26694;FARINHA DE TRIGO 10 X 1 ANACONDA TRADICIONAL;FD;10,00;0;45,99
26567;FARINHA DE TRIGO 5 X 5 ANACONDA;FD;25,00;0;111,89
30044;FARINHA DE TRIGO 5 X 5 ANACONDA PASTEL;FD;25,00;0;109,99
28255;FARINHA DE TRIGO 5 X 5 ANACONDA PIZZA;FD;25,00;0;94,99
33332;FARINHA DE TRIGO 5 X 5 ANACONDA PIZZA LONGA T1;FD;25,00;0;112,99
27042;FARINHA DE TRIGO 5 X 5 ANACONDA PREMIUM;FD;25,00;0;123,99
34819;FARINHA PANKO 1KG KARUI;UN;1,00;0;14,99
26570;FARINHA PANKO 1KG ROMARIZ;UN;1,00;0;15,99
32903;FAROFA PRONTA 400GRS KISABOR;UN;0,40;0;4,59
35994;FLOCAO DE MILHO 500 GR KISABOR;UN;0,50;0;2,60
26559;FUBA MIMOSO 1KG KISABOR;UN;1,10;0;5,53
32274;TRIGO PARA KIBE 5KG ROMARIZ;UN;5,00;0;32,99
26492;CREME CULINARIO DAUS 1KG;UN;1,00;0;9,89
35847;CREME CULINARIO SUPERMIX 1KG;UN;1,00;0;8,49
26864;CREME DE LEITE CULINARIO LECO 1 LITRO;UN;1,00;0;14,09
26545;CREME DE LEITE ITALAC 1,03L;UN;1,00;0;11,90
32388;CREME DE LEITE PIRACANJUBA 1,03L;UN;1,00;0;13,99
32389;CREME DE LEITE 24X200ML ITALAC;UN;10,67;0;56,54
32739;CREME DE LEITE 27X200ML PIRACANJUBA;UN;5,40;0;85,89
35184;LEITE CONDENSADO MIST LACTEA MOCOCA 2.5 KG;UN;2,50;0;24,99
26435;LEITE CONDENSADO 2,5KG ITALAC SEMI DESNATADO;UN;2,50;0;39,99
32386;LEITE CONDENSADO 2,5KG PIRACANJUBA SEMI DESNATA;UN;2,50;0;36,49
29602;LEITE CONDENSADO 27 X 395G SEMI DESNATADO ITALA;UN;10,67;0;159,99
36107;LEITE CONDENSADO 27X395GR PIRACANJUBA SEMI DESN;UN;10,67;0;173,59
28364;LEITE CONDENSADO 5KG ITALAC SEMI DESNATADO;UN;5,00;0;74,99
32387;LEITE CONDENSADO 5KG PIRACANJUBA SEMI DESNATAD;UN;5,00;0;68,69
28925;LEITE DESNATADO ITALAC 12 X 1L;CX;12,00;0;73,99
34967;LEITE DESNATADO PIRACANJUBA 12X1;CX;12,00;0;77,99
32741;LEITE EM PO PIRACANJUBA 1KG;UN;1,00;0;39,99
29442;LEITE EM PO 1KG ITALAC;UN;1,00;0;40,19
26411;LEITE INTEGRAL ITALAC 12 X 1L;CX;12,00;0;70,99
28880;LEITE INTEGRAL JUSSARA 12 X 1L;CX;12,00;0;72,49
26700;LEITE INTEGRAL PIRACANJUBA 12 X 1L;CX;12,00;0;78,99
29357;LEITE INTEGRAL TIROL 12 X 1L;CX;12,00;0;69,99
36004;LEITE INTEGRAL 12 X 1L LIDER;CX;12,00;0;67,99
27037;EXTRATO DE TOMATE ELEFANTE LT 4,08KG;UN;4,08;0;64,49
30169;EXTRATO DE TOMATE ELEFANTE 1,04KG;UN;1,04;0;15,49
33415;EXTRATO DE TOMATE ELEFANTE 1.7KG;UN;1,70;0;24,68
37260;EXTRATO DE TOMATE 32X240 HEINZ;CX;7,68;0;138,99
26719;MOLHO BRANCO BECHAMEL 1,1KG KNORR;UN;1,10;0;53,99
29886;MOLHO POMAROLA PASSATA 1,02 KG;UN;2,00;0;11,16
26519;MOLHO PRONTO BONARE 1,7KG;UN;1,70;0;10,99
35188;MOLHO PRONTO DESIDRATADO 1,01KG QUALIMAX;UN;1,01;0;50,49
30455;MOLHO PRONTO POMAROLA 1.06KG;UN;1,06;0;7,99
32851;MOLHO PRONTO POMAROLA 1,7KG;UN;2,00;0;11,99
33413;MOLHO PRONTO TARANTELLA PIZZA 1.7KG;UN;1,06;0;9,99
30453;MOLHO PRONTO TARANTELLA 1.06KG;UN;1,06;0;6,19
33152;MOLHO PRONTO TARANTELLA 1.7KG;UN;1,70;0;9,79
34043;MOLHO PRONTO TRAD KNORR 1,5KG;UN;1,52;0;12,58
28241;MOLHO PRONTO TRAD QUERO 2KG;UN;2,00;0;9,99
32403;PREPARO PARA MILANESA PCT 800 GR KNORR;UN;0,80;0;40,74
26474;TOMATE PELADO 2,55KG DON RAVELLO;UN;2,55;0;33,89
33151;TOMATE PELADO 2,55KG OLE;UN;2,55;0;23,99
32849;TOMATE TRITURADO POMAROLA 1,7KG;UN;2,00;0;14,41
33126;JERKED BEEF DIANTEIRO 2X5 APETITO 10KG;KG;10,00;0;43,99
26409;JERKED BEEF DIANTEIRO 2X5KG REAL SABOR;KG;10,00;0;43,99
33129;JERKED BEEF TRASEIRO 2X5 APETITO 10KG;KG;10,00;0;45,49
26410;JERKED BEEF TRASEIRO 2X5KG REAL SABOR;KG;10,00;0;48,49
26582;ACHOCOLATADO EM PO 1KG TECNUTRI;UN;1,00;0;10,79
35303;AROMA DE BAUNILHA 480ML CEPERA;BD;0,48;0;16,89
32336;CHOCOLATE EM PO 1 KG 32% TECNUTRI;UN;1,01;0;22,99
32334;CHOCOLATE EM PO 1 KG 50% TECNUTRI;UN;1,01;0;30,79
32913;CHOCOLATE EM PO 1KG 32% SOLUVEL QUALIMAX;UN;1,00;0;41,75
30152;CHOCOLATE EM PO 1KG 50% QUALIMAX;UN;1,01;0;50,89
30154;CURAU COM LEITE 1KG QUALIMAX;UN;1,00;0;21,22
26460;CURAU COM LEITE 1KG TECNUTRI;UN;1,00;0;11,89
26865;CURAU SEM LEITE 1KG TECNUTRI;UN;1,00;0;10,19
28215;GELATINA FRAMBOESA 1KG QUALIMAX;UN;1,00;0;18,15
26430;GELATINA  FRAMBOESA 1KG TECNUTRI;UN;1,00;0;12,39
34015;GELATINA ABACAXI ZERO ACUCAR 48X12G TECNUTRI;CX;5,76;0;59,69
28214;GELATINA ABACAXI 1KG QUALIMAX;UN;1,00;0;18,15
26429;GELATINA ABACAXI 1KG TECNUTRI;UN;1,00;0;12,39
36766;GELATINA CEREJA 1KG QUALIMAX;UN;1,00;0;18,15
33847;GELATINA LIMAO ZERO ACUCAR 48X12G TECNUTRI;CX;5,76;0;62,34
28218;GELATINA LIMAO 1KG QUALIMAX;UN;1,00;0;18,15
26433;GELATINA LIMAO 1KG TECNUTRI;UN;1,00;0;12,39
32933;GELATINA MORANGO ZERO ACUCAR 48X12G TECNUTRI;CX;5,76;0;57,71
28219;GELATINA MORANGO 1KG QUALIMAX;UN;1,00;0;18,15
26454;GELATINA MORANGO 1KG TECNUTRI;UN;1,00;0;12,39
30144;GELATINA PESSEGO 1KG QUALIMAX;UN;1,00;0;18,15
30583;GELATINA SEM SABOR 510 G QUALIMAX;UN;0,50;0;70,59
28221;GELATINA UVA 1KG QUALIMAX;UN;1,00;0;18,15
26456;GELATINA UVA 1KG TECNUTRI;UN;1,00;0;12,39
36071;MOUSSE CHOCOLATE BRANCO 500GR TECNUTRI;UN;0,50;0;22,90
26728;MOUSSE CHOCOLATE 500GR TECNUTRI;UN;0,50;0;32,11
28244;MOUSSE CHOCOLATE 510GR QUALIMAX;UN;0,51;0;30,19
32747;MOUSSE LIMAO 500GR TECNUTRI;UN;0,50;0;19,49
32749;MOUSSE MARACUJA 500GR TECNUTRI;UN;0,50;0;19,49
32745;MOUSSE MORANGO 500GR TECNUTRI;UN;0,50;0;19,49
27048;NUTELLA 3KG;BD;3,10;0;195,99
28247;PROTEINA TEXTU DE SOJA CLARA SACHE 500GR;UN;1,00;0;9,39
28791;PUDIM BAUNILHA 1KG QUALIMAX;UN;1,00;0;18,25
26749;PUDIM BAUNILHA 1KG TECNUTRI;UN;1,00;0;11,46
29988;PUDIM CHOCOLATE S/L 1KG TECNUTRI;UN;1,00;0;10,70
30142;PUDIM CHOCOLATE 1KG QUALIMAX;UN;1,00;0;18,25
26750;PUDIM CHOCOLATE 1KG TECNUTRI;UN;1,00;0;13,35
32864;PUDIM COCO 1KG QUALIMAX;UN;1,00;0;18,25
28789;PUDIM COCO 1KG TECNUTRI;UN;1,00;0;11,55
32619;PUDIM MORANGO 1KG QUALIMAX;UN;1,00;0;18,25
26755;PUDIM MORANGO 1KG TECNUTRI;UN;1,00;0;12,01
36796;KETCHUP BOM SABOR BAG 1,1KG;UN;1,10;0;14,59
31520;KETCHUP FRASCO 1,01KG CEPERA;UN;1,03;0;11,01
28223;KETCHUP HEINZ BAG 2KG;UN;2,00;0;32,99
32165;KETCHUP SACHE 144 X 7 G HEINZ;CX;1,23;0;20,99
32278;KETCHUP SACHE 144X7G ELEFANTE;CX;1,23;0;17,99
32892;KETCHUP SACHE 154 X 7GR CEPERA;CX;1,23;0;17,49
26477;KETCHUP SACHE 168X7G HELLMANNS;CX;1,18;0;22,52
28306;KETCHUP SQUEEZE HEINZ  397G;UN;0,40;0;10,99
37250;KETCHUP ZERO HEINZ 373G;UN;0,37;0;10,79
26512;KETCHUP 3,5 KG CEPERA;UN;3,50;0;29,59
29208;KETCHUP 5,5 KG CEPERA;UN;5,50;0;44,99
26712;MAIONESE CASEIRA LIZA 2,7KG;UN;2,70;0;31,19
36798;MAIONESE GRILL BOM SABOR  BAG 1,1KG;UN;1,10;0;24,99
26344;MAIONESE HELLMANS BAG 2,8KG;UN;2,80;0;49,99
26475;MAIONESE HELLMANS BD 3KG;BD;3,00;0;58,90
26713;MAIONESE MARIANA 3KG;BD;3,00;0;24,99
33640;MAIONESE QUERO BAG 2,7KG;UN;2,70;0;16,99
28228;MAIONESE QUERO BD 3KG;BD;3,00;0;24,49
34897;MAIONESE SACHE 140X7G CEPERA;CX;0,98;0;20,59
32167;MAIONESE SACHE 144 X 7G HEINZ;CX;1,01;0;21,99
28230;MAIONESE SQUEEZE HEINZ 390G;UN;0,39;0;10,99
28232;MAIONESE VIGOR 1KG BAG;BD;1,00;0;12,29
28584;MAIONESE VIGOR 2,8KG;UN;2,80;0;32,69
36804;MOLHO ESPECIAL BOM SABOR 1,1KG;UN;1,10;0;16,10
26345;MOSTARDA HELLMANNS SACHE 168X7G;CX;1,18;0;22,99
32163;MOSTARDA SACHE 144 X 5 GR HEINZ;CX;0,88;0;20,99
32276;MOSTARDA SACHE 144X7G ELEFANTE;CX;1,23;0;17,69
34899;MOSTARDA SACHE 154X7G CEPERA;CX;1,08;0;16,56
28304;MOSTARDA SQUEEZE HEINZ  255G;UN;0,26;0;11,49
26494;MOSTARDA 3.3 KG CEPERA;UN;3,30;0;27,19
31788;GELEIA BLISTER DIET MORANGO/GOIABA 144 X 10GR - IS;CX;1,44;0;53,59
31790;GELEIA BLISTER MORANGO/GOIABA 144 X 10GR - ISIS;CX;1,44;0;40,17
32614;MEL BLISTER SILVESTRE 144 X 15GR ISIS;CX;2,16;0;79,99
32363;MEL SILVESTRE 1KG ISIS;CX;1,00;0;53,04
32365;MEL SILVESTRE 260G ISIS;CX;0,26;0;19,31
26741;PALITO SACHE 2000UN BOM SABOR;CX;1,00;0;31,49
32161;PAO DE FORMA INTEGRAL VISCONTI 10X400G;CX;4,00;0;59,99
32160;PAO DE FORMA TRADICIONAL VISCONTI 10X400G;CX;4,00;0;54,99
27560;ALHO EM DENTE 1KG APETITO;KG;1,00;0;18,99
36970;BACON PEDAÇOS FRIELLA;KG;21,00;0;26,25
35437;BACON COZIDO EM CUBOS 1 KG SULMONTTI;UN;1,00;0;22,25
35435;BACON COZIDO FATIADO SULMONTTI 1 KG;UN;1,00;0;30,00
30348;BACON EM CUBOS 1KG FRIELLA CONG;UN;1,00;0;22,50
27272;BACON MANTA ADEEL;KG;20,00;0;27,13
29281;BACON MANTA DALIA;KG;18,00;0;25,56
35497;BACON MANTA FRIELLA;KG;27,00;0;27,50
27870;BACON PALETA ADEEL;KG;14,50;0;23,13
37081;BACON PALETA COZ FATIADO SABOR MINEIRO;UN;1,00;0;26,50
27288;BACON PALETA DALIA;KG;17,00;0;19,38
27186;BACON PALETA EM CUBOS 1KG BRASA;UN;1,00;0;30,00
33817;BACON PALETA FRIELLA;KG;14,50;0;25,00
26577;OVOS DE CODORNA APETITO 900GR;UN;0,90;0;26,00
27248;TORRESMO PCT 500GR CHAPARRAL;PT;0,50;0;17,50
26892;LINGUICA CALAB DEFUMADA SAOLUIZ 15KG;KG;15,00;0;16,63
33345;LINGUICA CALABRESA AURORA PCT 5KGS;KG;5,00;0;23,99
26899;LINGUICA CALABRESA AURORA 25KG;KG;25,00;0;21,76
28837;LINGUICA CALABRESA CURVA DEFUMADA FRIELLA 10 KG;KG;10,00;0;17,25
28838;LINGUICA CALABRESA RETA DEFUMADA FRIELLA 10 KG;KG;10,00;0;17,25
30162;LINGUICA CALABRESA SADIA 20KG;KG;20,00;0;20,44
26897;LINGUICA CALABRESA SEARA 15KG RETA;KG;15,00;0;22,89
27230;SALGADO COSTELA SERRADA 5515 REFFINATO;KG;10,00;0;28,63
32438;SALGADO KIT FEIJOADA 3697 SEARA 10X1 10KG;KG;10,00;0;20,00
31044;SALGADO KIT P/ FEIJOADA SAUDALI 10KG;KG;10,00;0;20,00
29638;SALGADO KIT P/FEIJOADA REFFINATO 10KG;KG;10,00;0;22,38
29616;SALGADO LOMBO REFFINATO 10KG;KG;10,00;0;28,63
29789;SALGADO ORELHA REFFINATO 10KG;KG;10,00;0;11,88
29921;SALGADO PE SEARA 10KG;KG;10,00;0;10,99
29843;SALGADO PONTA DE COSTELA REFFINATO 10KG;KG;10,00;0;18,13
32377;BROWNIE S/NOZES 20X70GR;CX;1,40;0;108,99
32196;PETIT GATEAU CHOC. VAREJO 18X240G (4X60G) MR BEY;CX;4,32;0;448,69
36932;PETIT GATEAU CHOCOLATE CANDY 24X100G;CX;2,40;0;119,76
31800;PETIT GATEAU CHOCOLATE MR BEY 24X100G;CX;2,40;0;210,16
32858;PUDIM DE LEITE 12X80GR MR BEY;CX;0,90;0;52,99
32416;TORTA HOLANDESA 12X70G MR BEY;CX;0,84;0;97,90
26579;AGUA SEM GAS  LINDOYA 12 X 500ML;FD;6,00;0;16,99
36519;AGUA SEM GAS  PURAQUA 12 X 510ML;FD;6,12;0;15,59
32910;VINHO BRANCO SECO 4LT FOOD VILA ROMANA;UN;4,00;0;40,16
32912;VINHO TINHO SECO 4LT FOOD VILA ROMANA;UN;4,00;0;41,59
26583;ACHOCOLATADO EM PO 1KG ITALAC;UN;1,00;0;13,99
29768;NESCAU NESTLE 2KG;UN;2,00;0;47,69
35891;REFRESCO  TANGERINA 1KG TECNUTRI;UN;1,00;0;12,99
28249;REFRESCO ABACAXI 1KG QUALIMAX;UN;1,00;0;9,89
26553;REFRESCO ABACAXI 1KG TECNUTRI;UN;1,00;0;12,99
36770;REFRESCO ACAI C/GUARANA 1KG QUALIMAX;UN;1,00;0;9,89
30138;REFRESCO CAJU 1KG QUALIMAX;UN;1,00;0;9,89
30134;REFRESCO GOIABA 1KG QUALIMAX;UN;1,00;0;9,89
29607;REFRESCO GOIABA 1KG TECNUTRI;UN;1,00;0;12,99
36772;REFRESCO GUARANA 1KG QUALIMAX;UN;1,00;0;9,89
28810;REFRESCO LARANJA E ACEROLA 1KG QUALIMAX;UN;1,00;0;9,89
28250;REFRESCO LARANJA 1KG QUALIMAX;UN;1,00;0;9,89
26462;REFRESCO LARANJA 1KG TECNUTRI;UN;1,00;0;12,99
30136;REFRESCO LIMAO 1KG QUALIMAX;UN;1,00;0;9,89
35889;REFRESCO LIMAO 1KG TECNUTRI;UN;1,00;0;12,99
28251;REFRESCO MARACUJA 1KG QUALIMAX;UN;1,00;0;9,89
26464;REFRESCO MARACUJA 1KG TECNUTRI;UN;1,00;0;12,99
37279;REFRESCO MORANGO 1KG QUALIMAX;UN;1,00;0;9,89
26466;REFRESCO MORANGO 1KG TECNUTRI;UN;1,00;0;12,99
30132;REFRESCO PESSEGO 1KG QUALIMAX;UN;1,00;0;9,89
36768;REFRESCO SALA DE FRUTA 1KG QUALIMAX;UN;1,00;0;9,89
30140;REFRESCO TANGERINA 1KG QUALIMAX;UN;1,00;0;9,89
26757;REFRESCO UVA 1KG QUALIMAX;UN;1,00;0;9,89
26467;REFRESCO UVA 1KG TECNUTRI;UN;1,00;0;12,99
33025;CONCENTRADO LIQ P/REF ABACAXI 500ML MAGUARY;UN;0,50;0;8,93
33015;CONCENTRADO LIQ P/REF GOIABA DAFRUTA 500ML MAG;UN;0,50;0;6,67
33032;CONCENTRADO LIQ P/REF MANGA 500ML MAGUARY;UN;0,50;0;7,26
33011;CONCENTRADO LIQ P/REF MARACUJA DAFRUTA 500ML M;UN;0,50;0;8,05
33023;CONCENTRADO LIQ P/REF MARACUJA 500ML MAGUARY;UN;0,50;0;6,80
33019;CONCENTRADO LIQ P/REF UVA DAFRUTA 500ML MAGUAR;UN;0,50;0;6,67
33034;CONCENTRADO LIQ P/REF UVA 500ML MAGUARY;UN;0,50;0;7,22
33036;MAGUARY NECTAR  ABACAXI 1LT;UN;1,00;0;5,13
33040;MAGUARY NECTAR  GOIABA 1LT;UN;1,00;0;5,03
33046;MAGUARY NECTAR  UVA 1LT;UN;1,00;0;5,53
33038;MAGUARY NECTAR CAJU 1LT;UN;1,00;0;5,01
32987;MAGUARY NECTAR CAJU 27/200ML DA FRUTA;CX;5,40;0;37,42
32989;MAGUARY NECTAR GOIABA 27/200ML DA FRUTA;CX;5,40;0;36,38
33042;MAGUARY NECTAR LARANJA 1LT;UN;1,00;0;5,53
32997;MAGUARY NECTAR LARANJA 27/200ML;CX;5,40;0;42,52
33051;MAGUARY NECTAR MACA 1LT;UN;1,00;0;5,01
33003;MAGUARY NECTAR MACA 27/200ML;CX;5,40;0;40,02
33005;MAGUARY NECTAR MARACUJA  27/200ML;CX;5,40;0;42,52
33044;MAGUARY NECTAR MARACUJA 1LT;UN;1,00;0;5,12
33007;MAGUARY NECTAR MORANGO  27/200ML;CX;5,40;0;42,38
33048;MAGUARY NECTAR MORANGO 1LT;UN;1,00;0;4,96
